,link,date,topic,src
57,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/have-you-seen-this-video-of-priyanka-chopra-and-nick-jonas-enjoying-bhang-at-a-holi-party/articleshow/74560360.cms,"10 Mar 2020, 15:30",bollywood,TOI
58,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/happy-holi-2020-aishwarya-rai-bachchan-to-rishi-kapoor-bollywood-celebrities-post-colourful-wishes-for-fans-on-the-festive-occasion/articleshow/74560238.cms,"10 Mar 2020, 14:59",bollywood,TOI
59,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/exclusive-angad-bedi-would-love-to-work-with-directors-like-luv-ranjan-and-shakun-batra/articleshow/74553546.cms,"10 Mar 2020, 08:00",bollywood,TOI
60,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/happy-holi-2020-shah-rukh-khan-to-amitabh-bachchan-and-salman-khan-heres-a-throwback-of-bollywoods-holi-celebrations/photostory/74550832.cms,"10 Mar 2020, 08:30",bollywood,TOI
61,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/bhumi-pednekar-on-working-with-top-producers-of-bollywood-im-only-grateful-that-they-are-making-me-a-part-of-their-vision/articleshow/74559334.cms,"10 Mar 2020, 05:40",bollywood,TOI
62,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/after-celebrating-holi-in-india-priyanka-chopra-and-nick-jonas-head-back-to-us-get-snapped-walking-hand-in-hand-at-the-airport/articleshow/74559229.cms,"10 Mar 2020, 04:30",bollywood,TOI
63,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-padukone-wants-to-do-more-films-in-2020-apart-from-shakun-batras-next-and-the-intern-remake-read-details/articleshow/74559079.cms,"10 Mar 2020, 02:17",bollywood,TOI
64,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/irrfan-i-was-worried-that-being-out-of-sight-would-mean-out-of-mind/articleshow/74553988.cms,"10 Mar 2020, 01:00",bollywood,TOI
65,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/rishi-kapoor-wishes-everyone-a-happy-holi-asks-everyone-to-be-safe-amidst-coronavirus-outbreak/articleshow/74558725.cms,"10 Mar 2020, 00:50",bollywood,TOI
66,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/aishwarya-rai-bachchan-wishes-everyone-a-happy-holi-shares-pictures-of-holika-dahan/articleshow/74558253.cms,"9 Mar 2020, 23:54",bollywood,TOI
