,link,date,topic
77,http://www.theunrealtimes.com/2014/11/29/aap-rakesh-roshan-ink-deal-arvind-kejriwal-to-star-as-muffler-man-in-krrish-4/,29-Nov-14,Bollywood
78,http://www.theunrealtimes.com/2014/11/17/anushka-sharma-declared-man-of-series-of-the-india-lanka-series-for-sitting-through-all-5-matches/,17-Nov-14,Bollywood
79,http://www.theunrealtimes.com/2014/11/15/srk-jaya-bachchan-patch-up-after-jaya-says-happy-new-year-not-as-bad-as-humshakals/,15-Nov-14,Bollywood
80,http://www.theunrealtimes.com/2014/10/28/srk-releases-cleanindia-movie-of-him-sweeping-streets-makes-100-crores-in-2-days/,28-Oct-14,Bollywood
81,http://www.theunrealtimes.com/2014/09/03/uday-chopra-hires-ravi-shastri-to-revive-acting-career-after-turn-around-of-team-indias-fortunes/,3-Sep-14,Bollywood
82,http://www.theunrealtimes.com/2014/08/26/top-bjp-leaders-to-participate-in-indian-reality-tv-shows-to-generate-revenue-for-government/,26-Aug-14,Bollywood
83,http://www.theunrealtimes.com/2014/08/21/mahesh-bhatt-hires-fareed-zakaria-as-scriptwriter-after-latter-is-accused-again-of-plagiarism/,21-Aug-14,Bollywood
84,http://www.theunrealtimes.com/2014/08/03/vip-other-underwear-companies-to-manufacture-radios-after-pk-poster-release/,3-Aug-14,Bollywood
85,http://www.theunrealtimes.com/2014/08/01/facebook-wall-reactions-to-aamir-khan-posing-nude-on-pk-poster/,1-Aug-14,Bollywood
86,http://www.theunrealtimes.com/2014/08/01/baba-siddique-gets-salman-srk-to-star-in-karan-arjun-sequel/,1-Aug-14,Bollywood
87,http://www.theunrealtimes.com/2014/07/27/transcript-alia-bhatt-and-rahul-gandhi-appear-on-koffee-with-karan/,27-Jul-14,Bollywood
88,http://www.theunrealtimes.com/2014/07/26/director-concedes-mary-kom-should-have-been-cast-as-mary-kom/,26-Jul-14,Bollywood
89,http://www.theunrealtimes.com/2014/07/21/sony-to-launch-its-new-channel-set-sur-to-telecast-sooryavansham-24x7/,21-Jul-14,Bollywood
90,http://www.theunrealtimes.com/2014/07/20/anushka-warns-virat-says-shell-redo-lip-job-if-he-doesnt-score-big-in-the-next-innings/,20-Jul-14,Bollywood
91,http://www.theunrealtimes.com/2014/07/20/madhu-kishwar-trashes-kyunki-saas-bhi-kabhi-bahu-thi-says-kahaani-ghar-ghar-ki-was-far-far-better/,20-Jul-14,Bollywood
92,http://www.theunrealtimes.com/2014/07/18/if-bollywood-directors-directed-dawn-of-the-planet-of-the-apes/,18-Jul-14,Bollywood
93,http://www.theunrealtimes.com/2014/07/11/srk-on-verge-of-bankruptcy-after-finance-minister-raises-excise-duty-on-cigarettes-by-72/,11-Jul-14,Bollywood
94,http://www.theunrealtimes.com/2014/07/04/maria-sharapova-asks-who-is-rajinikanth-gets-roundly-abused-by-russians/,4-Jul-14,Bollywood
95,http://www.theunrealtimes.com/2014/07/04/economists-question-free-markets-after-sajid-khans-humshakals-earns-40-cr-at-box-office-2/,4-Jul-14,Bollywood
96,http://www.theunrealtimes.com/2014/06/29/dr-harshvardhan-denies-praising-humshakals-issues-detailed-clarification/,29-Jun-14,Bollywood
97,http://www.theunrealtimes.com/2014/06/28/sajid-khan-to-make-next-transformers-movie-releases-teaser-poster/,28-Jun-14,Bollywood
98,http://www.theunrealtimes.com/2014/06/24/two-men-found-praising-humshakals-in-delhi-metro-booked-for-trying-to-incite-riots/,24-Jun-14,Bollywood
